sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
64;SDS011;64;-6.778;39.252;2019-08-07T16:25:49.445032+00:00;P2;9.90
64;SDS011;64;-6.778;39.252;2019-08-07T16:25:49.445032+00:00;P1;31.73
63;DHT22;64;-6.778;39.252;2019-08-07T16:25:50.814297+00:00;humidity;81.40
63;DHT22;64;-6.778;39.252;2019-08-07T16:25:50.814297+00:00;temperature;27.90
64;SDS011;64;-6.778;39.252;2019-08-07T16:28:22.735200+00:00;P2;5.93
64;SDS011;64;-6.778;39.252;2019-08-07T16:28:22.735200+00:00;P1;21.30
63;DHT22;64;-6.778;39.252;2019-08-07T16:28:24.004321+00:00;humidity;81.50
63;DHT22;64;-6.778;39.252;2019-08-07T16:28:24.004321+00:00;temperature;27.90
64;SDS011;64;-6.778;39.252;2019-08-07T16:30:54.853237+00:00;P2;6.50
64;SDS011;64;-6.778;39.252;2019-08-07T16:30:54.853237+00:00;P1;22.40
63;DHT22;64;-6.778;39.252;2019-08-07T16:30:56.303501+00:00;humidity;81.50
63;DHT22;64;-6.778;39.252;2019-08-07T16:30:56.303501+00:00;temperature;27.90
64;SDS011;64;-6.778;39.252;2019-08-07T16:33:24.644923+00:00;P2;9.20
64;SDS011;64;-6.778;39.252;2019-08-07T16:33:24.644923+00:00;P1;27.93
63;DHT22;64;-6.778;39.252;2019-08-07T16:33:26.139350+00:00;humidity;81.50
63;DHT22;64;-6.778;39.252;2019-08-07T16:33:26.139350+00:00;temperature;27.80
64;SDS011;64;-6.778;39.252;2019-08-07T16:35:55.240276+00:00;P2;7.30
64;SDS011;64;-6.778;39.252;2019-08-07T16:35:55.240276+00:00;P1;26.37
63;DHT22;64;-6.778;39.252;2019-08-07T16:35:56.931101+00:00;humidity;81.70
63;DHT22;64;-6.778;39.252;2019-08-07T16:35:56.931101+00:00;temperature;27.80
64;SDS011;64;-6.778;39.252;2019-08-07T16:38:27.277664+00:00;P2;7.00
64;SDS011;64;-6.778;39.252;2019-08-07T16:38:27.277664+00:00;P1;30.80
63;DHT22;64;-6.778;39.252;2019-08-07T16:38:28.814880+00:00;humidity;81.80
63;DHT22;64;-6.778;39.252;2019-08-07T16:38:28.814880+00:00;temperature;27.80
64;SDS011;64;-6.778;39.252;2019-08-07T16:40:57.187707+00:00;P2;9.17
64;SDS011;64;-6.778;39.252;2019-08-07T16:40:57.187707+00:00;P1;28.20
63;DHT22;64;-6.778;39.252;2019-08-07T16:40:58.471309+00:00;humidity;81.90
63;DHT22;64;-6.778;39.252;2019-08-07T16:40:58.471309+00:00;temperature;27.80
64;SDS011;64;-6.778;39.252;2019-08-07T16:43:27.997595+00:00;P2;8.33
64;SDS011;64;-6.778;39.252;2019-08-07T16:43:27.997595+00:00;P1;27.37
63;DHT22;64;-6.778;39.252;2019-08-07T16:43:29.398334+00:00;humidity;82.00
63;DHT22;64;-6.778;39.252;2019-08-07T16:43:29.398334+00:00;temperature;27.80
64;SDS011;64;-6.778;39.252;2019-08-07T16:45:59.773873+00:00;P2;8.43
64;SDS011;64;-6.778;39.252;2019-08-07T16:45:59.773873+00:00;P1;34.63
63;DHT22;64;-6.778;39.252;2019-08-07T16:46:03.196815+00:00;humidity;82.00
63;DHT22;64;-6.778;39.252;2019-08-07T16:46:03.196815+00:00;temperature;27.80
64;SDS011;64;-6.778;39.252;2019-08-07T16:48:33.975291+00:00;P2;9.80
64;SDS011;64;-6.778;39.252;2019-08-07T16:48:33.975291+00:00;P1;35.47
63;DHT22;64;-6.778;39.252;2019-08-07T16:48:36.247683+00:00;humidity;82.10
63;DHT22;64;-6.778;39.252;2019-08-07T16:48:36.247683+00:00;temperature;27.80
64;SDS011;64;-6.778;39.252;2019-08-07T16:51:04.948466+00:00;P2;8.70
64;SDS011;64;-6.778;39.252;2019-08-07T16:51:04.948466+00:00;P1;32.33
63;DHT22;64;-6.778;39.252;2019-08-07T16:51:09.611607+00:00;humidity;82.10
63;DHT22;64;-6.778;39.252;2019-08-07T16:51:09.611607+00:00;temperature;27.80
64;SDS011;64;-6.778;39.252;2019-08-07T16:53:39.018951+00:00;P2;10.10
64;SDS011;64;-6.778;39.252;2019-08-07T16:53:39.018951+00:00;P1;37.57
63;DHT22;64;-6.778;39.252;2019-08-07T16:53:40.417322+00:00;humidity;82.20
63;DHT22;64;-6.778;39.252;2019-08-07T16:53:40.417322+00:00;temperature;27.80
64;SDS011;64;-6.778;39.252;2019-08-07T16:56:09.116508+00:00;P2;9.93
64;SDS011;64;-6.778;39.252;2019-08-07T16:56:09.116508+00:00;P1;28.93
63;DHT22;64;-6.778;39.252;2019-08-07T16:56:10.476292+00:00;humidity;82.10
63;DHT22;64;-6.778;39.252;2019-08-07T16:56:10.476292+00:00;temperature;27.80
64;SDS011;64;-6.778;39.252;2019-08-07T16:58:39.483308+00:00;P2;7.07
64;SDS011;64;-6.778;39.252;2019-08-07T16:58:39.483308+00:00;P1;24.57
63;DHT22;64;-6.778;39.252;2019-08-07T16:58:40.979513+00:00;humidity;82.00
63;DHT22;64;-6.778;39.252;2019-08-07T16:58:40.979513+00:00;temperature;27.80
64;SDS011;64;-6.778;39.252;2019-08-07T17:01:11.728478+00:00;P2;8.80
64;SDS011;64;-6.778;39.252;2019-08-07T17:01:11.728478+00:00;P1;31.67
63;DHT22;64;-6.778;39.252;2019-08-07T17:01:13.114277+00:00;humidity;82.00
63;DHT22;64;-6.778;39.252;2019-08-07T17:01:13.114277+00:00;temperature;27.80
64;SDS011;64;-6.778;39.252;2019-08-07T17:03:41.796570+00:00;P2;8.80
64;SDS011;64;-6.778;39.252;2019-08-07T17:03:41.796570+00:00;P1;29.53
63;DHT22;64;-6.778;39.252;2019-08-07T17:03:43.977310+00:00;humidity;81.80
63;DHT22;64;-6.778;39.252;2019-08-07T17:03:43.977310+00:00;temperature;27.80
64;SDS011;64;-6.778;39.252;2019-08-07T17:06:14.029994+00:00;P2;7.67
64;SDS011;64;-6.778;39.252;2019-08-07T17:06:14.029994+00:00;P1;27.27
