sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
32;DHT22;23;-6.913;39.290;2018-07-01T02:12:59.952014+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T02:15:35.814675+00:00;P2;5.23
31;SDS011;23;-6.913;39.290;2018-07-01T02:15:35.814675+00:00;P1;17.40
32;DHT22;23;-6.913;39.290;2018-07-01T02:15:37.320685+00:00;humidity;81.30
32;DHT22;23;-6.913;39.290;2018-07-01T02:15:37.320685+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T02:18:13.806020+00:00;P2;6.00
31;SDS011;23;-6.913;39.290;2018-07-01T02:18:13.806020+00:00;P1;11.90
32;DHT22;23;-6.913;39.290;2018-07-01T02:18:15.205793+00:00;humidity;81.20
32;DHT22;23;-6.913;39.290;2018-07-01T02:18:15.205793+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T02:20:51.076540+00:00;P2;5.47
31;SDS011;23;-6.913;39.290;2018-07-01T02:20:51.076540+00:00;P1;11.60
32;DHT22;23;-6.913;39.290;2018-07-01T02:20:52.640541+00:00;humidity;81.30
32;DHT22;23;-6.913;39.290;2018-07-01T02:20:52.640541+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T02:23:28.569733+00:00;P2;5.23
31;SDS011;23;-6.913;39.290;2018-07-01T02:23:28.569733+00:00;P1;8.33
32;DHT22;23;-6.913;39.290;2018-07-01T02:23:30.107704+00:00;humidity;81.30
32;DHT22;23;-6.913;39.290;2018-07-01T02:23:30.107704+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T02:26:05.885526+00:00;P2;5.13
31;SDS011;23;-6.913;39.290;2018-07-01T02:26:05.885526+00:00;P1;12.27
32;DHT22;23;-6.913;39.290;2018-07-01T02:26:07.390126+00:00;humidity;80.70
32;DHT22;23;-6.913;39.290;2018-07-01T02:26:07.390126+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T02:28:43.784076+00:00;P2;5.43
31;SDS011;23;-6.913;39.290;2018-07-01T02:28:43.784076+00:00;P1;13.47
32;DHT22;23;-6.913;39.290;2018-07-01T02:28:45.247829+00:00;humidity;81.30
32;DHT22;23;-6.913;39.290;2018-07-01T02:28:45.247829+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T02:31:21.271785+00:00;P2;4.73
31;SDS011;23;-6.913;39.290;2018-07-01T02:31:21.271785+00:00;P1;13.90
32;DHT22;23;-6.913;39.290;2018-07-01T02:31:22.782434+00:00;humidity;81.30
32;DHT22;23;-6.913;39.290;2018-07-01T02:31:22.782434+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T02:33:58.767137+00:00;P2;5.23
31;SDS011;23;-6.913;39.290;2018-07-01T02:33:58.767137+00:00;P1;12.83
32;DHT22;23;-6.913;39.290;2018-07-01T02:34:00.267512+00:00;humidity;81.30
32;DHT22;23;-6.913;39.290;2018-07-01T02:34:00.267512+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T02:36:36.151396+00:00;P2;6.13
31;SDS011;23;-6.913;39.290;2018-07-01T02:36:36.151396+00:00;P1;13.30
32;DHT22;23;-6.913;39.290;2018-07-01T02:36:37.523542+00:00;humidity;81.30
32;DHT22;23;-6.913;39.290;2018-07-01T02:36:37.523542+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T02:39:13.940766+00:00;P2;5.37
31;SDS011;23;-6.913;39.290;2018-07-01T02:39:13.940766+00:00;P1;13.47
32;DHT22;23;-6.913;39.290;2018-07-01T02:39:15.571325+00:00;humidity;81.40
32;DHT22;23;-6.913;39.290;2018-07-01T02:39:15.571325+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T02:41:51.544404+00:00;P2;4.80
31;SDS011;23;-6.913;39.290;2018-07-01T02:41:51.544404+00:00;P1;8.80
32;DHT22;23;-6.913;39.290;2018-07-01T02:41:53.048973+00:00;humidity;81.40
32;DHT22;23;-6.913;39.290;2018-07-01T02:41:53.048973+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T02:44:29.033446+00:00;P2;5.10
31;SDS011;23;-6.913;39.290;2018-07-01T02:44:29.033446+00:00;P1;11.93
32;DHT22;23;-6.913;39.290;2018-07-01T02:44:30.447078+00:00;humidity;81.40
32;DHT22;23;-6.913;39.290;2018-07-01T02:44:30.447078+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T02:47:06.329961+00:00;P2;5.40
31;SDS011;23;-6.913;39.290;2018-07-01T02:47:06.329961+00:00;P1;15.10
32;DHT22;23;-6.913;39.290;2018-07-01T02:47:08.032250+00:00;humidity;81.50
32;DHT22;23;-6.913;39.290;2018-07-01T02:47:08.032250+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T02:49:44.325821+00:00;P2;5.20
31;SDS011;23;-6.913;39.290;2018-07-01T02:49:44.325821+00:00;P1;13.07
32;DHT22;23;-6.913;39.290;2018-07-01T02:49:45.754867+00:00;humidity;81.50
32;DHT22;23;-6.913;39.290;2018-07-01T02:49:45.754867+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T02:52:21.527029+00:00;P2;5.77
31;SDS011;23;-6.913;39.290;2018-07-01T02:52:21.527029+00:00;P1;17.20
32;DHT22;23;-6.913;39.290;2018-07-01T02:52:23.115928+00:00;humidity;81.60
32;DHT22;23;-6.913;39.290;2018-07-01T02:52:23.115928+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T02:54:59.100833+00:00;P2;5.40
31;SDS011;23;-6.913;39.290;2018-07-01T02:54:59.100833+00:00;P1;14.40
32;DHT22;23;-6.913;39.290;2018-07-01T02:55:00.537332+00:00;humidity;81.50
32;DHT22;23;-6.913;39.290;2018-07-01T02:55:00.537332+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T02:57:36.488303+00:00;P2;5.20
31;SDS011;23;-6.913;39.290;2018-07-01T02:57:36.488303+00:00;P1;12.97
32;DHT22;23;-6.913;39.290;2018-07-01T02:57:38.097238+00:00;humidity;81.50
32;DHT22;23;-6.913;39.290;2018-07-01T02:57:38.097238+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T03:00:14.408006+00:00;P2;5.07
31;SDS011;23;-6.913;39.290;2018-07-01T03:00:14.408006+00:00;P1;11.23
32;DHT22;23;-6.913;39.290;2018-07-01T03:00:15.822191+00:00;humidity;81.50
32;DHT22;23;-6.913;39.290;2018-07-01T03:00:15.822191+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T03:02:51.886139+00:00;P2;4.83
