sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
34;DHT22;11;-6.818;39.285;2018-04-01T01:53:28.005921+00:00;humidity;73.20
34;DHT22;11;-6.818;39.285;2018-04-01T01:53:28.005921+00:00;temperature;30.10
23;SDS011;11;-6.818;39.285;2018-04-01T01:55:51.423797+00:00;P2;53.80
23;SDS011;11;-6.818;39.285;2018-04-01T01:55:51.423797+00:00;P1;101.80
33;SDS011;11;-6.818;39.285;2018-04-01T01:55:55.711888+00:00;P2;63.67
33;SDS011;11;-6.818;39.285;2018-04-01T01:55:55.711888+00:00;P1;100.60
34;DHT22;11;-6.818;39.285;2018-04-01T01:55:56.775827+00:00;humidity;73.20
34;DHT22;11;-6.818;39.285;2018-04-01T01:55:56.775827+00:00;temperature;30.10
23;SDS011;11;-6.818;39.285;2018-04-01T01:58:21.730721+00:00;P2;54.73
23;SDS011;11;-6.818;39.285;2018-04-01T01:58:21.730721+00:00;P1;128.87
33;SDS011;11;-6.818;39.285;2018-04-01T01:58:25.830137+00:00;P2;59.40
33;SDS011;11;-6.818;39.285;2018-04-01T01:58:25.830137+00:00;P1;106.47
34;DHT22;11;-6.818;39.285;2018-04-01T01:58:26.691176+00:00;humidity;73.30
34;DHT22;11;-6.818;39.285;2018-04-01T01:58:26.691176+00:00;temperature;30.10
23;SDS011;11;-6.818;39.285;2018-04-01T02:00:49.859963+00:00;P2;68.87
23;SDS011;11;-6.818;39.285;2018-04-01T02:00:49.859963+00:00;P1;154.63
33;SDS011;11;-6.818;39.285;2018-04-01T02:00:54.241026+00:00;P2;57.77
33;SDS011;11;-6.818;39.285;2018-04-01T02:00:54.241026+00:00;P1;92.43
34;DHT22;11;-6.818;39.285;2018-04-01T02:00:57.601932+00:00;humidity;73.30
34;DHT22;11;-6.818;39.285;2018-04-01T02:00:57.601932+00:00;temperature;30.10
23;SDS011;11;-6.818;39.285;2018-04-01T02:03:19.651443+00:00;P2;93.07
23;SDS011;11;-6.818;39.285;2018-04-01T02:03:19.651443+00:00;P1;222.57
33;SDS011;11;-6.818;39.285;2018-04-01T02:03:23.251593+00:00;P2;59.40
33;SDS011;11;-6.818;39.285;2018-04-01T02:03:23.251593+00:00;P1;90.83
34;DHT22;11;-6.818;39.285;2018-04-01T02:03:24.432539+00:00;humidity;73.20
34;DHT22;11;-6.818;39.285;2018-04-01T02:03:24.432539+00:00;temperature;30.00
23;SDS011;11;-6.818;39.285;2018-04-01T02:05:49.071097+00:00;P2;84.53
23;SDS011;11;-6.818;39.285;2018-04-01T02:05:49.071097+00:00;P1;202.20
33;SDS011;11;-6.818;39.285;2018-04-01T02:05:51.901217+00:00;P2;60.83
33;SDS011;11;-6.818;39.285;2018-04-01T02:05:51.901217+00:00;P1;91.63
34;DHT22;11;-6.818;39.285;2018-04-01T02:05:53.420977+00:00;humidity;73.30
34;DHT22;11;-6.818;39.285;2018-04-01T02:05:53.420977+00:00;temperature;30.10
